ShotSN,MoldClampedTime,MoldReleasedTime,MOID,ProdID,Sensor2_MaxPressure,Sensor2_SumStage1Pressure,Sensor2_MaxPressureTime,Sensor2_AvgStage1PressureSlope,Sensor2_AvgStage2PressureSlope,Sensor2_MoldReleasePressure,Sensor3_MaxPressure,Sensor3_SumStage1Pressure,Sensor3_MaxPressureTime,Sensor3_AvgStage1PressureSlope,Sensor3_AvgStage2PressureSlope,Sensor3_MoldReleasePressure,Sensor4_MaxPressure,Sensor4_SumStage1Pressure,Sensor4_MaxPressureTime,Sensor4_AvgStage1PressureSlope,Sensor4_AvgStage2PressureSlope,Sensor4_MoldReleasePressure,Sensor5_StartTemperature,Sensor5_MaxTemperature,Sensor5_AvgStage2TemperatureSlope,Sensor5_MoldReleaseTemperature,Sensor1_Stage1StartTime,Sensor1_Stage1EndTime,Sensor1_Stage1Period,Sensor1_AvgStage1PressureSlope,Sensor1_SumStage1Pressure,Sensor1_Stage1EndPressure,Sensor1_Stage2StartTime,Sensor1_Stage2EndTime,Sensor1_Stage2Period,Sensor1_AvgStage2PressureSlope,Sensor1_SumStage2Pressure,Sensor1_Stage3StartTime,Sensor1_Stage3EndTime,Sensor1_Stage3Period,Sensor1_MaxStage3Pressure,Sensor1_MaxStage3PressureTime,Sensor1_SumStage3Pressure,Sensor1_CycleTime,Sensor1_SumPressure,Soft_MoldClampedCycleTime,Soft_MoldBasedCycleTime,Soft_MoldShotInterval,Soft_MoldCompleteCycleTime,Soft_DiffMaxPressure,Soft_DiffIncreasePressureTime,Soft_DiffMoldReleasePressure,OPCUA_CycleTime,OPCUA_MoldClampingTime,OPCUA_MoldReleasingTime,OPCUA_InjectionTime,OPCUA_VPChangeOverDelayTime,OPCUA_HoldingTime,OPCUA_PlastificationTime,OPCUA_VPChangeOverPosition,OPCUA_CusionVolume,OPCUA_EndHoldingPosition,OPCUA_EndPlastificationPosition,OPCUA_Nozzle1Temperature,OPCUA_Nozzle2Temperature,OPCUA_Nozzle3Temperature,OPCUA_Nozzle4Temperature,OPCUA_Nozzle5Temperature,OPCUA_IMMOilTemperature,OPCUA_FallMaterialTemperature,OPCUA_MaxInjectionPressure,OPCUA_VPChangeOverPressure,OPCUA_SumInjectionPressure,OPCUA_SumHoldingPressure,OPCUA_MaxCavityNearGatePressure,OPCUA_MaxCavityFarGatePressure,OPCUA_SumCavityPressure,OPCUA_SumMoldClampingForce,OPCUA_MaxMoldClampingForce,OPCUA_MaxBackPressure,OPCUA_DelayPlastificationTime,OPCUA_InMoldCoolingTemperature,OPCUA_OutMoldCoolingTemperature,OPCUA_MoldCoolingVolume,OPCUA_MoldReleasingPosition2,OPCUA_MoldReleasingPosition3,OPCUA_MoldReleasingPosition4,OPCUA_MoldReleasingPosition5,OPCUA_ScrewSuckBackPosition,OPCUA_ScrewRPM,OPCUA_PartWeight,OPCUA_GateClosingTime,OPCUA_MeltTemperature,OPCUA_MoldTemperature,StartShotSN,EndShotSN,GroupSN,Type
2353,50:31.9,52:55.8,t11,#2-4英吋OY,1.35,22.942986,39.349304,0.034308,-0.013429,0,1.44,19.218375,35.648731,0.037589,-0.01372,0.01,1.47,15.349335,32.506344,0.045222,-0.013691,0,0.5,2.01,-0.011189,0.63,5.428658,20.494198,15.06554,0.076997,339.34,1.7,20.494198,64.992918,44.49872,-0.03663,1431.4,66.057231,67.121609,1.064378,0.25,66.107915,5.25,139.875601,2136.4,139.947728,148.703936,17.57786,166.281796,-0.09,3.700573,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353,2353,2353,1
2354,53:18.7,55:42.6,t11,#2-4英吋OY,1.34,12.88514,31.302978,0.042808,-0.01234,0,1.6,15.300599,29.781123,0.050032,-0.014258,0.03,1.45,19.048273,35.713311,0.040602,-0.013726,0.02,0.44,2.01,-0.011061,0.64,5.430112,20.496724,15.066612,0.075,340.53,1.67,20.496724,64.451671,43.954947,-0.035946,1424.11,65.517424,66.024739,0.507315,0.22,65.568101,2.26,139.89177,2131.8,139.964067,148.732643,18.085714,166.818357,-0.26,1.521855,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354,2354,2354,1
2355,56:05.0,58:28.9,t11,#2-4英吋OY,1.42,14.475478,31.857533,0.043946,-0.012865,0.03,1.42,9.432753,28.153611,0.050083,-0.012618,0.01,1.48,21.232316,36.271892,0.040803,-0.014185,0.01,0.57,2.01,-0.010862,0.67,4.918131,22.677027,17.758896,0.062504,417.98,1.65,22.677027,64.47538,41.798353,-0.037322,1351.66,65.489016,66.046735,0.557719,0.21,65.539665,2.37,139.901473,2131.25,139.973436,148.749972,17.609593,166.359565,0,3.703922,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355,2355,2355,1
2356,58:51.6,01:15.5,t11,#2-4英吋OY,1.41,17.007968,33.990279,0.041189,-0.013319,0,1.54,14.200667,31.355419,0.047839,-0.014101,0.01,1.41,14.798708,33.027382,0.042692,-0.013199,0,0.49,1.98,-0.010834,0.65,5.430313,21.056712,15.626399,0.071674,356.76,1.67,21.056712,64.476838,43.420126,-0.036389,1404.53,66.050119,83.20085,17.150731,0.25,66.100785,84.59,139.856775,2128.6,139.925662,148.758825,17.765948,166.524773,-0.13,2.63486,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356,2356,2356,1
2357,01:37.8,04:02.7,t11,#2-4英吋OY,1.32,21.815029,40.428318,0.031414,-0.013272,0,1.48,19.57975,35.659228,0.039541,-0.013912,0.03,1.55,16.668477,32.514979,0.047671,-0.014064,0.04,0.49,1.98,-0.010913,0.64,5.42828,21.055433,15.627153,0.07039,352.69,1.65,21.055433,65.028131,43.972698,-0.035931,1419.18,66.041841,70.850795,4.808954,0.25,66.09248,23.73,139.88266,2137.87,139.94987,149.777509,17.50166,167.279169,-0.16,4.76909,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357,2357,2357,1
2358,04:24.3,06:48.1,t11,#2-4英吋OY,1.47,13.84905,31.85567,0.046146,-0.013605,0,1.56,26.043467,39.41447,0.039072,-0.015424,0.01,1.47,6.108868,26.071128,0.056385,-0.012914,0,0.5,1.98,-0.01083,0.65,5.985108,22.113638,16.12853,0.078742,385.28,1.82,22.113638,64.475755,42.362117,-0.03895,1472.63,66.047517,80.503038,14.455521,0.25,66.098279,71.27,139.903852,2231.51,139.973233,148.70015,16.67011,165.37026,-0.09,-7.5588,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358,2358,2358,1
2359,07:10.6,09:35.1,t11,#2-4英吋OY,1.54,27.582637,40.412757,0.038107,-0.015182,0.03,1.61,23.24295,36.715819,0.043578,-0.01551,0.01,1.61,25.284898,38.388413,0.04194,-0.015668,0.02,0.52,1.99,-0.010681,0.69,5.430053,22.120325,16.690272,0.075493,383.02,1.81,22.120325,64.99518,42.874855,-0.040583,1483.14,66.009057,70.310881,4.301824,0.25,66.059761,21.21,139.871492,2230.98,139.939177,149.401476,17.574744,166.97622,-0.07,3.696938,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359,2359,2359,1
2360,09:57.1,12:20.9,t11,#2-4英吋OY,1.77,37.256462,42.005965,0.042137,-0.018088,0,1.71,27.104422,38.353518,0.043803,-0.016452,0.04,1.65,21.436341,35.207971,0.046865,-0.015766,0,0.48,1.99,-0.010638,0.65,4.919123,21.608007,16.688884,0.083289,384.15,1.93,21.608007,64.476827,42.86882,-0.042688,1431.94,66.048478,97.652552,31.604074,0.25,66.099175,155.67,139.861114,2178.35,139.929745,148.742677,17.117687,165.860364,0.06,3.652447,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360,2360,2360,1
2361,12:43.4,15:07.3,t11,#2-4英吋OY,1.41,35.328863,49.52033,0.027868,-0.015601,0,1.57,36.256621,46.376681,0.033207,-0.01668,0.01,1.61,27.153833,39.478475,0.040276,-0.015236,0.08,0.56,2,-0.010794,0.68,7.054103,32.830855,25.776752,0.049657,686.39,1.9,32.830855,64.484585,31.65373,-0.055286,1184.69,66.005208,67.120348,1.11514,0.25,66.055908,5.57,139.899748,2259.33,139.972454,148.696948,17.642571,166.339519,-0.16,3.143649,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,2361,2361,1
2362,15:29.7,17:53.5,t11,#2-4英吋OY,1.44,36.46146,50.065319,0.028763,-0.016034,0,1.51,34.587372,47.426518,0.031628,-0.016226,0.01,1.52,24.305979,40.018426,0.037983,-0.015222,0,0.57,1.98,-0.010282,0.69,6.494802,33.930598,27.435796,0.046654,727.09,1.9,33.930598,64.476423,30.545825,-0.055654,1143.16,66.049364,90.706991,24.657627,0.25,66.100108,121.13,139.871855,2250.9,139.940077,148.664912,17.605809,166.270721,-0.07,2.638801,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362,2362,2362,1
